Store Number,Dba,Store Name,Address,City,State,Zip Code,Phone Number,Fax Number,Email Address,Website Address,Latitude,Longitude,Geo Accuracy,Country,Country Code,County
"US770","Pak Mail Centers of America","","1931 Cordova Rd","Ft Lauderdale","FL","33316-2157","(954) 522-4550","(954) 522-4680","US770@PakMail.org","http://www.pakmail.com/stores/pak-mail-fort-lauderdale/","26.09734","-80.1307149","STREET_ADDRESS: ROOFTOP","United States","US","Broward County"
"US772","Pak Mail Centers of America","","2600 S Henderson St","Bloomington","IN","47401-8439","(812) 339-4911","(812) 339-2781","US668@PakMail.org","http://www.pakmail.com/stores/pak-mail-bloomington/","39.1347709","-86.527322","STREET_ADDRESS: ROOFTOP","United States","US","Monroe County"
"US778","Pak Mail Centers of America","","10214 Chestnut Plaza Dr","Fort Wayne","IN","46814-8970","(260) 625-6063","(260) 625-4714","US778@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-west-fort-wayne/","41.0765684","-85.2754554","STREET_ADDRESS: ROOFTOP","United States","US","Allen County"
"US784","Pak Mail Centers of America","","3245 Peachtree Pkwy Ste D","Suwanee","GA","30024-6008","(678) 513-9898","(678) 513-9878","US784@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-suwanee/","34.084366","-84.1593117","SUBPREMISE: ROOFTOP","United States","US","Forsyth County"
"US787","Pak Mail Centers of America","","1227 N Peachtree Pkwy","Peachtree City","GA","30269-1743","(770) 486-7364","(770) 486-7365","US787@PakMail.org","http://www.pakmail.com/stores/kedron/","33.4375801","-84.590428","STREET_ADDRESS: ROOFTOP","United States","US","Fayette County"
"US789","Pak Mail Centers of America","","3311 S Airport Rd W","Traverse City","MI","49684-7879","(269) 649-1476","(269) 649-4007","US789@PakMail.com","http://www.pakmail.com/stores/pak-mail-of-traverse-city/","44.7222467","-85.6411982","PREMISE: ROOFTOP","United States","US","Grand Traverse County"
"US795","Pak Mail Centers of America","","258 Beartooth Pkwy Ste 100","Dawsonville","GA","30534-9407","(706) 216-6245","(706) 344-1276","US795@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-dawsonville/","34.3598044","-84.0350278","SUBPREMISE: ROOFTOP","United States","US","Dawson County"
"US797","Pak Mail Centers of America","","1945 W County Road 419 Ste 1141","Oviedo","FL","32766-9555","(321) 244-1834","(407) 366-1833","US797@PakMail.org","http://www.pakmail.com/stores/pak-mail-oviedo/","28.6517691","-81.1579094","SUBPREMISE: ROOFTOP","United States","US","Seminole County"
"US798","Pak Mail Centers of America","","2212 S Chickasaw Trl","Orlando","FL","32825-8414","(407) 381-0084","(407) 381-0085","US798@PakMail.org","http://www.pakmail.com/stores/pak-mail-orlando/","28.5115996","-81.2704448","STREET_ADDRESS: ROOFTOP","United States","US","Orange County"
"US799","Pak Mail Centers of America","","304 W Main St","Avon","CT","06001-4355","(860) 674-8698","(860) 674-8928","US799@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-avon/","41.8141987","-72.8571294","PREMISE: ROOFTOP","United States","US","Hartford County"
"US803","Pak Mail Centers of America","","2900 N Quinlan Park Rd Ste 240","Austin","TX","78732-6085","(512) 266-6262","(512) 266-6267","US803@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-austin/","30.3696494","-97.8929695","SUBPREMISE: ROOFTOP","United States","US","Travis County"
"US804","Pak Mail Centers of America","","1700 Frederica Rd Ste 101","St Simons Island","GA","31522-2582","(912) 638-8004","(912) 638-5617","US804@PakMail.org","http://www.pakmail.com/stores/st-simons-pak-mail/","31.1631568","-81.386656","STREET_ADDRESS: ROOFTOP","United States","US","Glynn County"
"US805","Pak Mail Centers of America","","1741 Newnan Crossing Blvd E Ste O","Newman","GA","30265-6600","(678) 423-8339","(678) 423-8337","US805@PakMail.org","http://www.pakmail.com/stores/pak-mail-newnan/","33.3780546","-84.7517605","SUBPREMISE: ROOFTOP","United States","US","Coweta County"
"US806","Pak Mail Centers of America","","1085 Old Clemson Hwy Ste E","Seneca","SC","29672-8029","(864) 654-1717","(864) 654-1716","US806@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-seneca-and-clemson/","34.6969123","-82.877189","SUBPREMISE: ROOFTOP","United States","US","Oconee County"
"US810","Pak Mail Centers of America","","8901 SW 157th Ave Unit 16","Miami","FL","33196-1158","(305) 382-3292","(305) 382-3294","US810@PakMail.org","http://www.pakmail.com/stores/pak-mail-west-miami/","25.6831319","-80.445529","SUBPREMISE: ROOFTOP","United States","US","Miami-Dade County"
"US811","Pak Mail Centers of America","","859 US Highway 130 Ste 5","East Windsor","NJ","08520-2900","(609) 443-6245","(609) 443-6201","US811@PakMail.org","http://www.pakmail.com/stores/pak-mail-east-windsor/","40.2538671","-74.5555855","SUBPREMISE: ROOFTOP","United States","US","Mercer County"
"US814","Pak Mail Centers of America","","7532 Peachwood Dr","Newburgh","IN","47630-2693","(812) 858-7368","(812) 858-2410","US814@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-newburgh/","37.9778908","-87.3867521","PREMISE: ROOFTOP","United States","US","Warrick County"
"US815","Pak Mail Centers of America","","5594 Sunset Blvd Ste C","Lexington","SC","29072-6500","(803) 356-6245","(803) 356-2282","US815@PakMail.org","http://www.pakmail.com/stores/pak-mail-lexington/","33.9947342","-81.2263301","SUBPREMISE: ROOFTOP","United States","US","Lexington County"
"US821","Pak Mail Centers of America","","3905 NW 107th Ave Ste 102","Doral","FL","33178-2785","(786) 801-3416","(786) 801-3416","US821@PakMail.org","http://www.pakmail.com/stores/pak-mail-doral/","25.8106267","-80.3679494","SUBPREMISE: ROOFTOP","United States","US","Miami-Dade County"
"US826","Pak Mail Centers of America","","2167 Stringtown Rd","Grove City","OH","43123-2989","(614) 801-1900","(614) 801-1917","US826@PakMail.org","http://www.pakmail.com/stores/pak-mail-grove-city/","39.876734","-83.0608532","STREET_ADDRESS: ROOFTOP","United States","US","Franklin County"
"US827","Pak Mail Centers of America","","1624 Laskin Rd Ste 736","Virginia Beach","VA","23451-7501","(757) 491-6330","(757) 425-6257","US827@PakMail.org","http://www.pakmail.com/stores/pak-mail-virginia-beach/","36.8531151","-76.0189902","SUBPREMISE: ROOFTOP","United States","US",""
"US829","Pak Mail Centers of America","","1 Beynard Way","Irwin","PA","15642-3400","(724) 382-5147","(724) 515-7506","US829@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-pittsburgh-crate-freight/","40.3347912","-79.7123898","PREMISE: ROOFTOP","United States","US","Westmoreland County"
"US830","Pak Mail Centers of America","","8530 SW 124th Ave Ste 103","Miami","FL","33183-4635","(305) 274-2700","(305) 274-2900","US830@PakMail.org","http://www.pakmail.com/stores/pak-mail-kendale-lakes-miami/","25.6885714","-80.3944172","SUBPREMISE: ROOFTOP","United States","US","Miami-Dade County"
"US833","Pak Mail Centers of America","","115 Northgate Dr","University","MS","38677-9705","(662) 915-2611","(662) 915-2613","US833@PakMail.org","http://www.pakmail.com/stores/ole-miss/","34.3697657","-89.5347008","PREMISE: ROOFTOP","United States","US","Lafayette County"
"US835","Pak Mail Centers of America","","42 Broad Street Rd","Manakin Sabot","VA","23103-2213","(804) 708-0945","(804) 708-0947","US835@PakMail.org","http://www.pakmail.com/stores/835-manakin-sabot/","37.6698334","-77.68179","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Goochland County"
"US836","Pak Mail Centers of America","","1090 S Milpitas Blvd","Milpitas","CA","95035-6307","(408) 915-2108","(408) 263-8383","US836@PakMail.org","http://www.pakmail.com/stores/pak-mail-milpitas/","37.4179493","-121.8885847","PREMISE: ROOFTOP","United States","US","Santa Clara County"
"US837","Pak Mail Centers of America","","3840 W Hillsboro Blvd","Deerfield Beach","NJ","33442-9478","(954) 428-6866","(954) 698-9877","US837@PakMail.org","http://www.pakmail.com/stores/pak-mail-deerfield-beach/","26.3158742","-80.1566107","STREET_ADDRESS: ROOFTOP","United States","US","Broward County"
"US839","Pak Mail Centers of America","","2600 Tilton Rd","Egg Harbor Township","NJ","08234-1831","(609) 415-2308","(609) 641-0802","US839@PakMail.org","http://www.pakmail.com/stores/pak-mail-atlantic-city/","39.4141006","-74.5673679","PREMISE: ROOFTOP","United States","US","Atlantic County"
"US840","Pak Mail Centers of America","","419 Colemans Xing","Marysville","OH","43040-7068","(937) 707-5102","(937) 553-9169","US840@PakMail.org","http://www.pakmail.com/stores/pak-mail-marysville/","40.2332848","-83.3477077","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Union County"
"US841","Pak Mail Centers of America","","4747 E Elliot Rd Ste 29","Phoenix","AZ","85044-1629","(480) 893-3278","(480) 893-2067","US841@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-phoenix/","33.3478269","-111.9824069","SUBPREMISE: ROOFTOP","United States","US","Maricopa County"
"US842","Pak Mail Centers of America","","5619 W Loop 1604 N Ste 124","San Antonio","TX","78253-5793","(210) 688-9858","(210) 688-9859","US842@PakMail.org","http://www.pakmail.com/stores/pak-mail-alamo-ranch/","29.4935513","-98.707393","SUBPREMISE: ROOFTOP","United States","US","Bexar County"
"US843","Pak Mail Centers of America","","311 E Capac Rd","Imlay City","MI","48444-1501","(810) 724-3333","(810) 721-7641","pakmailimlay@gmail.com","Pak Mail Imlay City","43.0309034","-83.0745868","STREET_ADDRESS: ROOFTOP","United States","US","Lapeer County"
"US844","Pak Mail Centers of America","","1844 W Whittier Blvd","La Habra","CA","90631-3623","(562) 691-9300","(562) 691-9399","pakmail844@gmail.com","Pak Mail La Habra","33.9396692","-117.966841","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Orange County"
"","Pak Mail Centers of America","Pak Mail Westminster","9191 Bolsa Ave Ste 120","Westminster","CA","92683","(714) 373-9191","(714) 373-9193","US16020@pakmail.com","http://www.pakmail.com/stores/pak-mail-westminster/","33.7453577","-117.9690248","SUBPREMISE: ROOFTOP","United States","US","Orange County"
