Store Num,Store Name,Address,City,State,Zip Code,Phone Number,Email Address,Store Hours,Services,Air Pickup Times,Ground Pickup Times,Fax Number,Latitude,Longitude,Details Link,Geo Accuracy,County,Country,Country Code
"4497","Across From Chateau Elan In Publix Shopping Center","2095 Hwy 211 Nw Suite 2-F","Braselton","GA","30517","(678) 425-9835","store4497@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(678) 425-9841","34.1027566","-83.8121697","https://braselton-ga-4497.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Barrow County","United States","US"
"1407","1 Mile North Of Lenox Square Across From Brookhaven Marta Station","4062 Peachtree Rd Ste A","Brookhaven","GA","30319","(404) 237-1223","store1407@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:30 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 2:00 pm","Monday - Friday 6:00 pm","(404) 237-1355","33.8620973","-84.3393563","https://brookhaven-ga-1407.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Dekalb County","United States","US"
"4014","Across From Walmart","139 Altama Connector","Brunswick","GA","31525","(912) 265-3155","store4014@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 1:45 pm","Monday - Friday 6:00 pm","(912) 265-3153","31.2153577","-81.4857777","https://brunswick-ga-4014.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Glynn County","United States","US"
"3840","Exit 8 Off I-985 On Friendship Rd (In The Publix Complex)","4850 Golden Pkwy Ste B","Buford","GA","30518","(678) 546-1172","store3840@theupsstore.com","Monday - Friday: 9:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:30 pm","Monday - Friday 6:00 pm","(678) 546-1176","34.1424828","-83.9507388","https://buford-ga-3840.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Hall County","United States","US"
"4404","Buford Dr Just E Of Gravel Springs Rd Across From The Mall Of Georgia","3276 Buford Dr Ste 104","Buford","GA","30519","(770) 614-3933","store4404@theupsstore.com","Monday - Friday: 9:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(770) 614-9272","34.0682289","-83.9872277","https://buford-ga-4404.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Gwinnett County","United States","US"
"4533","Publix Shopping Center At I-575 & Holly Springs Rd","130 Prominence Point Pkwy Ste 130","Canton","GA","30114","(770) 720-9092","store4533@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 12:00 pm","Monday - Friday 5:30 pm","(770) 720-9093","34.1889","-84.512289","https://canton-ga-4533.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Cherokee County","United States","US"
"1579","Left Off Exit 20 Off N 575 Next To Starbucks And Longhorns","1353 Riverstone Pkwy Ste 120","Canton","GA","30114","(770) 479-0314","store1579@theupsstore.com","Monday - Thursday: 8:00 am - 6:30 pm Friday: 8:00 am - 6:00 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 12:00 pm","Monday - Friday 5:30 pm","(770) 720-3486","34.2485952","-84.4786765","https://canton-ga-1579.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Cherokee County","United States","US"
"3899","Market At Bridgemill/Sixes & Bells Ferry Roads In Publix Shopping Center","3760 Sixes Rd Ste 126","Canton","GA","30114","(678) 493-8932","store3899@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 2:00 pm","Monday - Friday 5:30 pm","(678) 493-8935","34.1791677","-84.5491888","https://canton-ga-3899.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Cherokee County","United States","US"
"3877","Hickory Flat Village Publix","6175 Hickory Flat Hwy Ste 110","Canton","GA","30115","(770) 345-7151","store3877@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:30 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 1:00 pm","Monday - Friday 5:30 pm","(770) 345-8701","34.1771738","-84.4172506","https://canton-ga-3877.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Cherokee County","United States","US"
"4434","Hwy 20 @ East Cherokee; Woodmont Village (Kroger) Shopping Center","8014 Cumming Hwy Ste 403","Canton","GA","30115","(770) 720-1353","store4434@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Postcards","Monday - Friday 6:30 pm Saturday 12:00 pm","Monday - Friday 6:30 pm","(770) 720-2235","34.2524838","-84.3593356","https://canton-ga-4434.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Cherokee County","United States","US"
"4882","Located Near Publix And Target In Mcintosh Plaza","1109 South Park St Ste 504","Carrollton","GA","30117","(678) 796-1002","store4882@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:30 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 1:00 pm","Monday - Friday 6:00 pm","(678) 796-9119","33.5594925","-85.0754583","https://carrollton-ga-4882.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Carroll County","United States","US"
"2844","Between Wal-Mart And Lowe's Shopping Center","269 Marketplace Blvd","Cartersville","GA","30121","(770) 606-9000","store2844@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:30 pm Saturday 12:00 pm","Monday - Friday 6:30 pm","(770) 386-7900","34.2004779","-84.79094","https://cartersville-ga-2844.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Bartow County","United States","US"
"3982","Bradley Park Square Shopping Center","1639 Bradley Park Dr Ste 500","Columbus","GA","31904","(706) 327-7778","store3982@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 8:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm","Monday - Friday 5:30 pm","(706) 327-7791","32.5342421","-84.9673741","https://columbus-ga-3982.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Muscogee County","United States","US"
"2561","Cross Country On The Hill","2525 Auburn Ave Ste D","Columbus","GA","31906","(706) 568-1600","store2561@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 2:00 pm","Monday - Friday 5:30 pm","(706) 569-6111","32.4829519","-84.9466172","https://columbus-ga-2561.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Muscogee County","United States","US"
"6116","Intersection Of Gateway Rd & Talokas In Wal-Mart Supercenter Complex","6361 Talokas Ln Ste C140","Columbus","GA","31909","(706) 561-7266","store6116@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 1:00 pm","Monday - Friday 5:30 pm","(706) 561-9807","32.5364546","-84.87867","https://columbus-ga-6116.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Muscogee County","United States","US"
"4846","Hwy 212 (Browns Mill) & Hwy 138 (Browns Bridge) In The Smyrna Crossing Shopping Center","2890 Hwy 212 Ste A","Conyers","GA","30094","(770) 860-9991","store4846@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 2:00 pm","Monday - Friday 6:00 pm","(770) 860-9659","33.6186264","-84.0802725","https://conyers-ga-4846.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Rockdale County","United States","US"
"6023","Crossroads At Conyers Shopping Center - Flat Shoals And Hwy 138","863 Flat Shoals Rd Se","Conyers","GA","30094","(770) 922-2039","store6023@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:30 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:30 pm Saturday 2:00 pm","Monday - Friday 6:30 pm","(770) 922-5164","33.6422535","-84.0151554","https://conyers-ga-6023.theupsstorelocal.com/","PREMISE: ROOFTOP","Rockdale County","United States","US"
"6787","Newton Plaza (Kroger) On Hwy 278. Next Door To World Finance","3142 Hwy 278 Nw","Covington","GA","30014","(770) 876-3288","store6787@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 2:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(770) 728-1247","33.6027373","-83.8611631","https://covington-ga-6787.theupsstorelocal.com/","STREET_ADDRESS: RANGE_INTERPOLATED","Newton County","United States","US"
"3360","Green's Corners Kroger Shopping Center","2300 Bethelview Rd Ste 110","Cumming","GA","30040","(770) 889-2929","store3360@theupsstore.com","Monday - Thursday: 8:00 am - 6:30 pm Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(770) 889-9594","34.2390518","-84.1931229","https://cumming-ga-3360.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Forsyth County","United States","US"
"1709","Upper Level Lakeland Plaza (Exit 14) Left Of Belk Behind Texas Roadhouse & Austins","505 Lakeland Plaza","Cumming","GA","30040","(770) 889-7447","store1709@theupsstore.com","Monday - Thursday: 8:00 am - 6:30 pm Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 11:30 am","Monday - Friday 6:00 pm","(770) 889-8560","34.186086","-84.1444593","https://cumming-ga-1709.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Forsyth County","United States","US"
"6159","Publix Shpg Ctr On Bethelview Rd (Aka Hwy 141) @ Casteberry Road","5485 Bethelview Rd Ste 360","Cumming","GA","30040","(770) 888-1502","store6159@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:30 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Business Cards, Letterhead, Postcards, Posters","Monday - Friday 6:30 pm Saturday 12:30 pm","Monday - Friday 6:30 pm","(770) 888-1511","34.1745287","-84.1866334","https://cumming-ga-6159.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Forsyth County","United States","US"
"4257","Sharon Greens Shopping Center","1595 Peachtree Pkwy Ste 204","Cumming","GA","30041","(770) 844-5825","store4257@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 2:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(770) 844-1820","34.1223332","-84.1689943","https://cumming-ga-4257.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Forsyth County","United States","US"
"4315","Ga Hwy 20 @ Samples Rd / Publix Shopping Center @ Cruse Mkt Place","1735 Buford Hwy Ste 215","Cumming","GA","30041","(770) 844-8636","store4315@theupsstore.com","Monday - Thursday: 8:00 am - 6:30 pm Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(770) 844-1685","34.1635734","-84.1147871","https://cumming-ga-4315.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Forsyth County","United States","US"
"4473","Hwy 306 Keith Bridge Rd At Ga Hwy 400 (Exit 17) Kroger Shpng Ctr","3482 Keith Bridge Rd","Cumming","GA","30041","(678) 513-5577","store4473@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 2:30 pm Sunday: Closed","Flyers, Brochures, Business Cards, Postcards, Posters, Banners","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(678) 513-0190","34.2580621","-84.0711845","https://cumming-ga-4473.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Forsyth County","United States","US"
"2981","Mountain Crossing At Highway 124 And Highway 324 - Krager Shopping Center","2700 Braselton Hwy Ste 10","Dacula","GA","30019","(770) 271-3322","store2981@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 8:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:45 pm Saturday 1:00 pm","Monday - Friday 5:45 pm","(770) 271-7107","34.0513581","-83.9293343","https://dacula-ga-2981.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Gwinnett County","United States","US"
"6640","Dacula Village - Publix Shopping Center - Dacula Rd At Old Peachtree Rd","710 Dacula Road","Dacula","GA","30019","(470) 545-4447","store6640@theupsstore.com","Monday - Friday: 8:30 am - 7:30 pm Saturday: 9:00 am - 3:30 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:30 pm Saturday 1:00 pm","Monday - Friday 6:30 pm","(470) 545-4663","34.0021633","-83.9120239","https://dacula-ga-6640.theupsstorelocal.com/","PREMISE: ROOFTOP","Gwinnett County","United States","US"
"3434","In Walmart Shopping Center","340 Walmart Way Ste B","Dahlonega","GA","30533","(706) 867-7555","store3434@theupsstore.com","Monday - Thursday: 8:00 am - 6:30 pm Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 11:30 am","Monday - Friday 6:00 pm","(706) 867-7556","34.5397088","-83.9728314","https://dahlonega-ga-3434.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Lumpkin County","United States","US"
"5646","Dallas Commons Kroger Shopping Center","457 Nathan Dean Blvd Ste 105","Dallas","GA","30132","(770) 505-2225","store5646@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 4:00 pm","Monday - Friday 6:30 pm","(770) 505-2245","33.9099553","-84.8226764","https://dallas-ga-5646.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Paulding County","United States","US"
"6179","Kroger Shopping Center On Walnut Avenue Left Of Tj Maxx","1323 W Walnut Ave Ste 2","Dalton","GA","30720","(706) 278-1153","store6179@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 10:00 am - 3:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(706) 278-0960","34.7579547","-84.9914789","https://dalton-ga-6179.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Whitfield County","United States","US"
"5251","In Kroger Shop Ctr @ Georgia Hwy 400-Georgia Hwy 53 Intersection","6625 Hwy 53 E Ste 410","Dawsonville","GA","30534","(706) 216-1386","store5251@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 2:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(706) 216-2635","34.3618507","-84.0348025","https://dawsonville-ga-5251.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Dawson County","United States","US"
"1096","Emory Commons Shopping Center At Clairmont And North Decatur","2107 N Decatur Rd","Decatur","GA","30033","(404) 982-9584","store1096@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 3:00 pm","Monday - Friday 6:00 pm","(404) 982-9478","33.7894381","-84.3056842","https://decatur-ga-1096.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Dekalb County","United States","US"
"3819","Corner Of Lawrenceville Hwy And N Druid Hills In Shamrock Plaza","3904 N Druid Hills Rd","Decatur","GA","30033","(404) 636-3353","store3819@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 1:30 pm","Monday - Friday 6:30 pm","(404) 636-6807","33.811669","-84.2732858","https://decatur-ga-3819.theupsstorelocal.com/","PREMISE: ROOFTOP","Dekalb County","United States","US"
"2593","Perimeter Plaza Shopping Center","1320 S Madison Ave","Douglas","GA","31533","(912) 383-0313","store2593@theupsstore.com","Monday - Thursday: 7:30 am - 6:30 pm Friday: 7:30 am - 6:00 pm Saturday: 8:30 am - 12:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 11:30 am","Monday - Friday 5:30 pm","(912) 383-0051","31.4903705","-82.8496039","https://douglas-ga-2593.theupsstorelocal.com/","PREMISE: ROOFTOP","Coffee County","United States","US"
"1690","Kroger Shopping Center 1 Mile N. I-20 Exit 37 Behind Mcdonald's","8491 Hospital Dr","Douglasville","GA","30134","(770) 489-6178","store1690@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:30 pm Saturday 12:00 pm","Monday - Friday 6:30 pm","(770) 489-6186","33.7500371","-84.7321419","https://douglasville-ga-1690.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Douglas County","United States","US"
